x,y,z,E_mag
0.997534,-0.0627595,-0.0314108,2.24134
0.999507,-2.448e-16,-0.0314108,2.24146
0.998027,0,-0.0627905,2.24506
0.996057,0.0626666,-0.0627905,2.24494
0.990157,0.125086,-0.0627905,2.24459
0.980349,0.187012,-0.0627905,2.244
0.966672,0.248199,-0.0627905,2.24319
0.94918,0.308407,-0.0627905,2.24217
0.927942,0.367398,-0.0627905,2.24095
0.903042,0.424939,-0.0627905,2.23955
0.874577,0.480803,-0.0627905,2.23798
0.842662,0.534769,-0.0627905,2.23627
0.807421,0.586625,-0.0627905,2.23445
0.768993,0.636166,-0.0627905,2.23252
0.72753,0.683196,-0.0627905,2.23054
0.683196,0.72753,-0.0627905,2.22851
0.636166,0.768993,-0.0627905,2.22646
0.586625,0.807421,-0.0627905,2.22444
0.534769,0.842662,-0.0627905,2.22246
0.480803,0.874577,-0.0627905,2.22055
0.424939,0.903042,-0.0627905,2.21874
0.367398,0.927942,-0.0627905,2.21705
0.308407,0.94918,-0.0627905,2.21551
0.248199,0.966672,-0.0627905,2.21414
0.187012,0.980349,-0.0627905,2.21295
0.125086,0.990157,-0.0627905,2.21196
0.0626666,0.996057,-0.0627905,2.21119
6.11095e-17,0.998027,-0.0627905,2.21063
-0.0626666,0.996057,-0.0627905,2.21029
-0.125086,0.990157,-0.0627905,2.21018
-0.187012,0.980349,-0.0627905,2.21029
-0.248199,0.966672,-0.0627905,2.21061
-0.308407,0.94918,-0.0627905,2.21113
-0.367398,0.927942,-0.0627905,2.21184
-0.424939,0.903042,-0.0627905,2.21272
-0.480803,0.874577,-0.0627905,2.21376
-0.534769,0.842662,-0.0627905,2.21492
-0.586625,0.807421,-0.0627905,2.2162
-0.636166,0.768993,-0.0627905,2.21755
-0.683196,0.72753,-0.0627905,2.21896
-0.72753,0.683196,-0.0627905,2.2204
-0.768993,0.636166,-0.0627905,2.22184
-0.807421,0.586625,-0.0627905,2.22326
-0.842662,0.534769,-0.0627905,2.22463
-0.874577,0.480803,-0.0627905,2.22593
-0.903042,0.424939,-0.0627905,2.22713
-0.927942,0.367398,-0.0627905,2.22822
-0.94918,0.308407,-0.0627905,2.22917
-0.966672,0.248199,-0.0627905,2.22998
-0.980349,0.187012,-0.0627905,2.23061
-0.990157,0.125086,-0.0627905,2.23108
-0.996057,0.0626666,-0.0627905,2.23136
-0.998027,1.22219e-16,-0.0627905,2.23145
-0.996057,-0.0626666,-0.0627905,2.23136
-0.990157,-0.125086,-0.0627905,2.23108
-0.980349,-0.187012,-0.0627905,2.23061
-0.966672,-0.248199,-0.0627905,2.22998
-0.94918,-0.308407,-0.0627905,2.22917
-0.927942,-0.367398,-0.0627905,2.22822
-0.903042,-0.424939,-0.0627905,2.22713
-0.874577,-0.480803,-0.0627905,2.22593
-0.842662,-0.534769,-0.0627905,2.22463
-0.807421,-0.586625,-0.0627905,2.22326
-0.768993,-0.636166,-0.0627905,2.22184
-0.72753,-0.683196,-0.0627905,2.2204
-0.683196,-0.72753,-0.0627905,2.21896
-0.636166,-0.768993,-0.0627905,2.21755
-0.586625,-0.807421,-0.0627905,2.2162
-0.534769,-0.842662,-0.0627905,2.21492
-0.480803,-0.874577,-0.0627905,2.21376
-0.424939,-0.903042,-0.0627905,2.21272
-0.367398,-0.927942,-0.0627905,2.21184
-0.308407,-0.94918,-0.0627905,2.21113
-0.248199,-0.966672,-0.0627905,2.21061
-0.187012,-0.980349,-0.0627905,2.21029
-0.125086,-0.990157,-0.0627905,2.21018
-0.0626666,-0.996057,-0.0627905,2.21029
-1.83328e-16,-0.998027,-0.0627905,2.21063
0.0626666,-0.996057,-0.0627905,2.21119
0.125086,-0.990157,-0.0627905,2.21196
0.187012,-0.980349,-0.0627905,2.21295
0.248199,-0.966672,-0.0627905,2.21414
0.308407,-0.94918,-0.0627905,2.21551
0.367398,-0.927942,-0.0627905,2.21705
0.424939,-0.903042,-0.0627905,2.21874
0.480803,-0.874577,-0.0627905,2.22055
0.534769,-0.842662,-0.0627905,2.22246
0.586625,-0.807421,-0.0627905,2.22444
0.636166,-0.768993,-0.0627905,2.22646
0.683196,-0.72753,-0.0627905,2.22851
0.72753,-0.683196,-0.0627905,2.23054
0.768993,-0.636166,-0.0627905,2.23252
0.807421,-0.586625,-0.0627905,2.23445
0.842662,-0.534769,-0.0627905,2.23627
0.874577,-0.480803,-0.0627905,2.23798
0.903042,-0.424939,-0.0627905,2.23955
0.927942,-0.367398,-0.0627905,2.24095
0.94918,-0.308407,-0.0627905,2.24217
0.966672,-0.248199,-0.0627905,2.24319
0.980349,-0.187012,-0.0627905,2.244
0.990157,-0.125086,-0.0627905,2.24459
0.996057,-0.0626666,-0.0627905,2.24494
0.998027,-2.44438e-16,-0.0627905,2.24506
0.995562,0,-0.0941083,2.24878
0.993597,0.0625119,-0.0941083,2.24865
0.987712,0.124777,-0.0941083,2.24828
0.977928,0.18655,-0.0941083,2.24767
0.964285,0.247586,-0.0941083,2.24682
0.946836,0.307646,-0.0941083,2.24575
0.92565,0.366491,-0.0941083,2.24448
0.900811,0.42389,-0.0941083,2.243
0.872418,0.479616,-0.0941083,2.24136
0.840581,0.533449,-0.0941083,2.23956
0.805427,0.585177,-0.0941083,2.23763
0.767094,0.634595,-0.0941083,2.2356
0.725733,0.681509,-0.0941083,2.23348
0.681509,0.725733,-0.0941083,2.23132
0.634595,0.767094,-0.0941083,2.22914
0.585177,0.805427,-0.0941083,2.22696
0.533449,0.840581,-0.0941083,2.22482
0.479616,0.872418,-0.0941083,2.22274
0.42389,0.900811,-0.0941083,2.22074
0.366491,0.92565,-0.0941083,2.21887
0.307646,0.946836,-0.0941083,2.21713
0.247586,0.964285,-0.0941083,2.21556
0.18655,0.977928,-0.0941083,2.21416
0.124777,0.987712,-0.0941083,2.21296
0.0625119,0.993597,-0.0941083,2.21197
6.09586e-17,0.995562,-0.0941083,2.21119
-0.0625119,0.993597,-0.0941083,2.21063
-0.124777,0.987712,-0.0941083,2.21029
-0.18655,0.977928,-0.0941083,2.21018
-0.247586,0.964285,-0.0941083,2.21028
-0.307646,0.946836,-0.0941083,2.21059
-0.366491,0.92565,-0.0941083,2.21108
-0.42389,0.900811,-0.0941083,2.21176
-0.479616,0.872418,-0.0941083,2.21259
-0.533449,0.840581,-0.0941083,2.21356
-0.585177,0.805427,-0.0941083,2.21465
-0.634595,0.767094,-0.0941083,2.21582
-0.681509,0.725733,-0.0941083,2.21706
-0.725733,0.681509,-0.0941083,2.21834
-0.767094,0.634595,-0.0941083,2.21964
-0.805427,0.585177,-0.0941083,2.22092
-0.840581,0.533449,-0.0941083,2.22217
-0.872418,0.479616,-0.0941083,2.22335
-0.900811,0.42389,-0.0941083,2.22445
-0.92565,0.366491,-0.0941083,2.22545
-0.946836,0.307646,-0.0941083,2.22633
-0.964285,0.247586,-0.0941083,2.22707
-0.977928,0.18655,-0.0941083,2.22766
-0.987712,0.124777,-0.0941083,2.22809
-0.993597,0.0625119,-0.0941083,2.22835
-0.995562,1.21917e-16,-0.0941083,2.22844
-0.993597,-0.0625119,-0.0941083,2.22835
-0.987712,-0.124777,-0.0941083,2.22809
-0.977928,-0.18655,-0.0941083,2.22766
-0.964285,-0.247586,-0.0941083,2.22707
-0.946836,-0.307646,-0.0941083,2.22633
-0.92565,-0.366491,-0.0941083,2.22545
-0.900811,-0.42389,-0.0941083,2.22445
-0.872418,-0.479616,-0.0941083,2.22335
-0.840581,-0.533449,-0.0941083,2.22217
-0.805427,-0.585177,-0.0941083,2.22092
-0.767094,-0.634595,-0.0941083,2.21964
-0.725733,-0.681509,-0.0941083,2.21834
-0.681509,-0.725733,-0.0941083,2.21706
-0.634595,-0.767094,-0.0941083,2.21582
-0.585177,-0.805427,-0.0941083,2.21465
-0.533449,-0.840581,-0.0941083,2.21356
-0.479616,-0.872418,-0.0941083,2.21259
-0.42389,-0.900811,-0.0941083,2.21176
-0.366491,-0.92565,-0.0941083,2.21108
-0.307646,-0.946836,-0.0941083,2.21059
-0.247586,-0.964285,-0.0941083,2.21028
-0.18655,-0.977928,-0.0941083,2.21018
-0.124777,-0.987712,-0.0941083,2.21029
-0.0625119,-0.993597,-0.0941083,2.21063
-1.82876e-16,-0.995562,-0.0941083,2.21119
0.0625119,-0.993597,-0.0941083,2.21197
0.124777,-0.987712,-0.0941083,2.21296
0.18655,-0.977928,-0.0941083,2.21416
0.247586,-0.964285,-0.0941083,2.21556
0.307646,-0.946836,-0.0941083,2.21713
0.366491,-0.92565,-0.0941083,2.21887
0.42389,-0.900811,-0.0941083,2.22074
0.479616,-0.872418,-0.0941083,2.22274
0.533449,-0.840581,-0.0941083,2.22482
0.585177,-0.805427,-0.0941083,2.22696
0.634595,-0.767094,-0.0941083,2.22914
0.681509,-0.725733,-0.0941083,2.23132
0.725733,-0.681509,-0.0941083,2.23348
0.767094,-0.634595,-0.0941083,2.2356
0.805427,-0.585177,-0.0941083,2.23763
0.840581,-0.533449,-0.0941083,2.23956
0.872418,-0.479616,-0.0941083,2.24136
0.900811,-0.42389,-0.0941083,2.243
0.92565,-0.366491,-0.0941083,2.24448
0.946836,-0.307646,-0.0941083,2.24575
0.964285,-0.247586,-0.0941083,2.24682
0.977928,-0.18655,-0.0941083,2.24767
0.987712,-0.124777,-0.0941083,2.24828
0.993597,-0.0625119,-0.0941083,2.24865
0.995562,-2.43834e-16,-0.0941083,2.24878
0.992115,0,-0.125333,2.25258
0.990157,0.0622954,-0.125333,2.25245
0.984292,0.124345,-0.125333,2.25207
0.974542,0.185904,-0.125333,2.25143
0.960946,0.246729,-0.125333,2.25055
0.943557,0.30658,-0.125333,2.24944
0.922445,0.365222,-0.125333,2.2481
0.897692,0.422422,-0.125333,2.24657
0.869397,0.477955,-0.125333,2.24485
0.83767,0.531602,-0.125333,2.24296
0.802638,0.58315,-0.125333,2.24094
0.764438,0.632398,-0.125333,2.2388
0.72322,0.679149,-0.125333,2.23657
0.679149,0.72322,-0.125333,2.23428
0.632398,0.764438,-0.125333,2.23196
0.58315,0.802638,-0.125333,2.22964
0.531602,0.83767,-0.125333,2.22734
0.477955,0.869397,-0.125333,2.2251
0.422422,0.897692,-0.125333,2.22293
0.365222,0.922445,-0.125333,2.22087
0.30658,0.943557,-0.125333,2.21895
0.246729,0.960946,-0.125333,2.21718
0.185904,0.974542,-0.125333,2.21558
0.124345,0.984292,-0.125333,2.21417
0.0622954,0.990157,-0.125333,2.21296
6.07475e-17,0.992115,-0.125333,2.21196
-0.0622954,0.990157,-0.125333,2.21119
-0.124345,0.984292,-0.125333,2.21063
-0.185904,0.974542,-0.125333,2.2103
-0.246729,0.960946,-0.125333,2.21018
-0.30658,0.943557,-0.125333,2.21027
-0.365222,0.922445,-0.125333,2.21055
-0.422422,0.897692,-0.125333,2.21102
-0.477955,0.869397,-0.125333,2.21165
-0.531602,0.83767,-0.125333,2.21242
-0.58315,0.802638,-0.125333,2.21332
-0.632398,0.764438,-0.125333,2.21431
-0.679149,0.72322,-0.125333,2.21538
-0.72322,0.679149,-0.125333,2.2165
-0.764438,0.632398,-0.125333,2.21764
-0.802638,0.58315,-0.125333,2.21878
-0.83767,0.531602,-0.125333,2.2199
-0.869397,0.477955,-0.125333,2.22097
-0.897692,0.422422,-0.125333,2.22197
-0.922445,0.365222,-0.125333,2.22288
-0.943557,0.30658,-0.125333,2.22368
-0.960946,0.246729,-0.125333,2.22436
-0.974542,0.185904,-0.125333,2.2249
-0.984292,0.124345,-0.125333,2.2253
-0.990157,0.0622954,-0.125333,2.22554
-0.992115,1.21495e-16,-0.125333,2.22562
-0.990157,-0.0622954,-0.125333,2.22554
-0.984292,-0.124345,-0.125333,2.2253
-0.974542,-0.185904,-0.125333,2.2249
-0.960946,-0.246729,-0.125333,2.22436
-0.943557,-0.30658,-0.125333,2.22368
-0.922445,-0.365222,-0.125333,2.22288
-0.897692,-0.422422,-0.125333,2.22197
-0.869397,-0.477955,-0.125333,2.22097
-0.83767,-0.531602,-0.125333,2.2199
-0.802638,-0.58315,-0.125333,2.21878
-0.764438,-0.632398,-0.125333,2.21764
-0.72322,-0.679149,-0.125333,2.2165
-0.679149,-0.72322,-0.125333,2.21538
-0.632398,-0.764438,-0.125333,2.21431
-0.58315,-0.802638,-0.125333,2.21332
-0.531602,-0.83767,-0.125333,2.21242
-0.477955,-0.869397,-0.125333,2.21165
-0.422422,-0.897692,-0.125333,2.21102
-0.365222,-0.922445,-0.125333,2.21055
-0.30658,-0.943557,-0.125333,2.21027
-0.246729,-0.960946,-0.125333,2.21018
-0.185904,-0.974542,-0.125333,2.2103
-0.124345,-0.984292,-0.125333,2.21063
-0.0622954,-0.990157,-0.125333,2.21119
-1.82242e-16,-0.992115,-0.125333,2.21196
0.0622954,-0.990157,-0.125333,2.21296
0.124345,-0.984292,-0.125333,2.21417
0.185904,-0.974542,-0.125333,2.21558
0.246729,-0.960946,-0.125333,2.21718
0.30658,-0.943557,-0.125333,2.21895
0.365222,-0.922445,-0.125333,2.22087
0.422422,-0.897692,-0.125333,2.22293
0.477955,-0.869397,-0.125333,2.2251
0.531602,-0.83767,-0.125333,2.22734
0.58315,-0.802638,-0.125333,2.22964
0.632398,-0.764438,-0.125333,2.23196
0.679149,-0.72322,-0.125333,2.23428
0.72322,-0.679149,-0.125333,2.23657
0.764438,-0.632398,-0.125333,2.2388
0.802638,-0.58315,-0.125333,2.24094
0.83767,-0.531602,-0.125333,2.24296
0.869397,-0.477955,-0.125333,2.24485
0.897692,-0.422422,-0.125333,2.24657
0.922445,-0.365222,-0.125333,2.2481
0.943557,-0.30658,-0.125333,2.24944
0.960946,-0.246729,-0.125333,2.25055
0.974542,-0.185904,-0.125333,2.25143
0.984292,-0.124345,-0.125333,2.25207
0.990157,-0.0622954,-0.125333,2.25245
0.992115,-2.4299e-16,-0.125333,2.25258
0.987688,0,-0.156434,2.25646
0.985739,0.0620175,-0.156434,2.25633
0.9799,0.12379,-0.156434,2.25593
0.970194,0.185074,-0.156434,2.25527
0.956658,0.245628,-0.156434,2.25436
0.939347,0.305212,-0.156434,2.2532
0.918329,0.363592,-0.156434,2.25182
0.893687,0.420537,-0.156434,2.25022
0.865518,0.475822,-0.156434,2.24844
0.833933,0.52923,-0.156434,2.24647
0.799057,0.580549,-0.156434,2.24436
0.761027,0.629576,-0.156434,2.24212
0.719994,0.676119,-0.156434,2.23979
0.676119,0.719994,-0.156434,2.23738
0.629576,0.761027,-0.156434,2.23493
0.580549,0.799057,-0.156434,2.23247
0.52923,0.833933,-0.156434,2.23002
0.475822,0.865518,-0.156434,2.22762
0.420537,0.893687,-0.156434,2.22529
0.363592,0.918329,-0.156434,2.22306
0.305212,0.939347,-0.156434,2.22095
0.245628,0.956658,-0.156434,2.21899
0.185074,0.970194,-0.156434,2.21719
0.12379,0.9799,-0.156434,2.21558
0.0620175,0.985739,-0.156434,2.21416
6.04765e-17,0.987688,-0.156434,2.21296
-0.0620175,0.985739,-0.156434,2.21197
-0.12379,0.9799,-0.156434,2.2112
-0.185074,0.970194,-0.156434,2.21064
-0.245628,0.956658,-0.156434,2.21031
-0.305212,0.939347,-0.156434,2.21018
-0.363592,0.918329,-0.156434,2.21025
-0.420537,0.893687,-0.156434,2.21051
-0.475822,0.865518,-0.156434,2.21094
-0.52923,0.833933,-0.156434,2.21151
-0.580549,0.799057,-0.156434,2.21221
-0.629576,0.761027,-0.156434,2.21303
-0.676119,0.719994,-0.156434,2.21392
-0.719994,0.676119,-0.156434,2.21488
-0.761027,0.629576,-0.156434,2.21587
-0.799057,0.580549,-0.156434,2.21687
-0.833933,0.52923,-0.156434,2.21785
-0.865518,0.475822,-0.156434,2.21881
-0.893687,0.420537,-0.156434,2.2197
-0.918329,0.363592,-0.156434,2.22052
-0.939347,0.305212,-0.156434,2.22124
-0.956658,0.245628,-0.156434,2.22186
-0.970194,0.185074,-0.156434,2.22235
-0.9799,0.12379,-0.156434,2.22271
-0.985739,0.0620175,-0.156434,2.22292
-0.987688,1.20953e-16,-0.156434,2.223
-0.985739,-0.0620175,-0.156434,2.22292
-0.9799,-0.12379,-0.156434,2.22271
-0.970194,-0.185074,-0.156434,2.22235
-0.956658,-0.245628,-0.156434,2.22186
-0.939347,-0.305212,-0.156434,2.22124
-0.918329,-0.363592,-0.156434,2.22052
-0.893687,-0.420537,-0.156434,2.2197
-0.865518,-0.475822,-0.156434,2.21881
-0.833933,-0.52923,-0.156434,2.21785
-0.799057,-0.580549,-0.156434,2.21687
-0.761027,-0.629576,-0.156434,2.21587
-0.719994,-0.676119,-0.156434,2.21488
-0.676119,-0.719994,-0.156434,2.21392
-0.629576,-0.761027,-0.156434,2.21303
-0.580549,-0.799057,-0.156434,2.21221
-0.52923,-0.833933,-0.156434,2.21151
-0.475822,-0.865518,-0.156434,2.21094
-0.420537,-0.893687,-0.156434,2.21051
-0.363592,-0.918329,-0.156434,2.21025
-0.305212,-0.939347,-0.156434,2.21018
-0.245628,-0.956658,-0.156434,2.21031
-0.185074,-0.970194,-0.156434,2.21064
-0.12379,-0.9799,-0.156434,2.2112
-0.0620175,-0.985739,-0.156434,2.21197
-1.81429e-16,-0.987688,-0.156434,2.21296
0.0620175,-0.985739,-0.156434,2.21416
0.12379,-0.9799,-0.156434,2.21558
0.185074,-0.970194,-0.156434,2.21719
0.245628,-0.956658,-0.156434,2.21899
0.305212,-0.939347,-0.156434,2.22095
0.363592,-0.918329,-0.156434,2.22306
0.420537,-0.893687,-0.156434,2.22529
0.475822,-0.865518,-0.156434,2.22762
0.52923,-0.833933,-0.156434,2.23002
0.580549,-0.799057,-0.156434,2.23247
0.629576,-0.761027,-0.156434,2.23493
0.676119,-0.719994,-0.156434,2.23738
0.719994,-0.676119,-0.156434,2.23979
0.761027,-0.629576,-0.156434,2.24212
0.799057,-0.580549,-0.156434,2.24436
0.833933,-0.52923,-0.156434,2.24647
0.865518,-0.475822,-0.156434,2.24844
0.893687,-0.420537,-0.156434,2.25022
0.918329,-0.363592,-0.156434,2.25182
0.939347,-0.305212,-0.156434,2.2532
0.956658,-0.245628,-0.156434,2.25436
0.970194,-0.185074,-0.156434,2.25527
0.9799,-0.12379,-0.156434,2.25593
0.985739,-0.0620175,-0.156434,2.25633
0.987688,-2.41906e-16,-0.156434,2.25646
0.982287,0,-0.187381,2.2604
0.980349,0.0616783,-0.187381,2.26026
0.974542,0.123113,-0.187381,2.25985
0.964888,0.184062,-0.187381,2.25917
0.951427,0.244285,-0.187381,2.25823
0.934211,0.303543,-0.187381,2.25704
0.913308,0.361604,-0.187381,2.25561
0.8888,0.418238,-0.187381,2.25396
0.860785,0.47322,-0.187381,2.25211
0.829373,0.526336,-0.187381,2.25007
0.794687,0.577374,-0.187381,2.24788
0.756865,0.626133,-0.187381,2.24555
0.716057,0.672422,-0.187381,2.24311
0.672422,0.716057,-0.187381,2.24059
0.626133,0.756865,-0.187381,2.23802
0.577374,0.794687,-0.187381,2.23543
0.526336,0.829373,-0.187381,2.23285
0.47322,0.860785,-0.187381,2.2303
0.418238,0.8888,-0.187381,2.22781
0.361604,0.913308,-0.187381,2.22541
0.303543,0.934211,-0.187381,2.22313
0.244285,0.951427,-0.187381,2.22098
0.184062,0.964888,-0.187381,2.219
0.123113,0.974542,-0.187381,2.21719
0.0616783,0.980349,-0.187381,2.21557
6.01458e-17,0.982287,-0.187381,2.21416
-0.0616783,0.980349,-0.187381,2.21296
-0.123113,0.974542,-0.187381,2.21198
-0.184062,0.964888,-0.187381,2.21121
-0.244285,0.951427,-0.187381,2.21066
-0.303543,0.934211,-0.187381,2.21032
-0.361604,0.913308,-0.187381,2.21019
-0.418238,0.8888,-0.187381,2.21023
-0.47322,0.860785,-0.187381,2.21046
-0.526336,0.829373,-0.187381,2.21083
-0.577374,0.794687,-0.187381,2.21135
-0.626133,0.756865,-0.187381,2.21197
-0.672422,0.716057,-0.187381,2.2127
-0.716057,0.672422,-0.187381,2.21348
-0.756865,0.626133,-0.187381,2.21432
-0.794687,0.577374,-0.187381,2.21518
-0.829373,0.526336,-0.187381,2.21603
-0.860785,0.47322,-0.187381,2.21686
-0.8888,0.418238,-0.187381,2.21765
-0.913308,0.361604,-0.187381,2.21837
-0.934211,0.303543,-0.187381,2.21902
-0.951427,0.244285,-0.187381,2.21957
-0.964888,0.184062,-0.187381,2.22001
-0.974542,0.123113,-0.187381,2.22033
-0.980349,0.0616783,-0.187381,2.22052
-0.982287,1.20292e-16,-0.187381,2.22059
-0.980349,-0.0616783,-0.187381,2.22052
-0.974542,-0.123113,-0.187381,2.22033
-0.964888,-0.184062,-0.187381,2.22001
-0.951427,-0.244285,-0.187381,2.21957
-0.934211,-0.303543,-0.187381,2.21902
-0.913308,-0.361604,-0.187381,2.21837
-0.8888,-0.418238,-0.187381,2.21765
-0.860785,-0.47322,-0.187381,2.21686
-0.829373,-0.526336,-0.187381,2.21603
-0.794687,-0.577374,-0.187381,2.21518
-0.756865,-0.626133,-0.187381,2.21432
-0.716057,-0.672422,-0.187381,2.21348
-0.672422,-0.716057,-0.187381,2.2127
-0.626133,-0.756865,-0.187381,2.21197
-0.577374,-0.794687,-0.187381,2.21135
-0.526336,-0.829373,-0.187381,2.21083
-0.47322,-0.860785,-0.187381,2.21046
-0.418238,-0.8888,-0.187381,2.21023
-0.361604,-0.913308,-0.187381,2.21019
-0.303543,-0.934211,-0.187381,2.21032
-0.244285,-0.951427,-0.187381,2.21066
-0.184062,-0.964888,-0.187381,2.21121
-0.123113,-0.974542,-0.187381,2.21198
-0.0616783,-0.980349,-0.187381,2.21296
-1.80437e-16,-0.982287,-0.187381,2.21416
0.0616783,-0.980349,-0.187381,2.21557
0.123113,-0.974542,-0.187381,2.21719
0.184062,-0.964888,-0.187381,2.219
0.244285,-0.951427,-0.187381,2.22098
0.303543,-0.934211,-0.187381,2.22313
0.361604,-0.913308,-0.187381,2.22541
0.418238,-0.8888,-0.187381,2.22781
0.47322,-0.860785,-0.187381,2.2303
0.526336,-0.829373,-0.187381,2.23285
0.577374,-0.794687,-0.187381,2.23543
0.626133,-0.756865,-0.187381,2.23802
0.672422,-0.716057,-0.187381,2.24059
0.716057,-0.672422,-0.187381,2.24311
0.756865,-0.626133,-0.187381,2.24555
0.794687,-0.577374,-0.187381,2.24788
0.829373,-0.526336,-0.187381,2.25007
0.860785,-0.47322,-0.187381,2.25211
0.8888,-0.418238,-0.187381,2.25396
0.913308,-0.361604,-0.187381,2.25561
0.934211,-0.303543,-0.187381,2.25704
0.951427,-0.244285,-0.187381,2.25823
0.964888,-0.184062,-0.187381,2.25917
0.974542,-0.123113,-0.187381,2.25985
0.980349,-0.0616783,-0.187381,2.26026
0.982287,-2.40583e-16,-0.187381,2.2604
0.975917,0,-0.218143,2.26437
0.973991,0.0612783,-0.218143,2.26423
0.968221,0.122315,-0.218143,2.26381
0.958631,0.182869,-0.218143,2.26311
0.945257,0.242701,-0.218143,2.26215
0.928152,0.301575,-0.218143,2.26092
0.907384,0.359259,-0.218143,2.25945
0.883036,0.415525,-0.218143,2.25775
0.855202,0.470151,-0.218143,2.25584
0.823994,0.522922,-0.218143,2.25374
0.789533,0.573629,-0.218143,2.25147
0.751957,0.622073,-0.218143,2.24906
0.711413,0.668061,-0.218143,2.24653
0.668061,0.711413,-0.218143,2.24391
0.622073,0.751957,-0.218143,2.24123
0.573629,0.789533,-0.218143,2.23852
0.522922,0.823994,-0.218143,2.2358
0.470151,0.855202,-0.218143,2.23311
0.415525,0.883036,-0.218143,2.23047
0.359259,0.907384,-0.218143,2.22792
0.301575,0.928152,-0.218143,2.22547
0.242701,0.945257,-0.218143,2.22315
0.182869,0.958631,-0.218143,2.22099
0.122315,0.968221,-0.218143,2.21899
0.0612783,0.973991,-0.218143,2.21718
5.97557e-17,0.975917,-0.218143,2.21557
-0.0612783,0.973991,-0.218143,2.21417
-0.122315,0.968221,-0.218143,2.21298
-0.182869,0.958631,-0.218143,2.212
-0.242701,0.945257,-0.218143,2.21125
-0.301575,0.928152,-0.218143,2.2107
-0.359259,0.907384,-0.218143,2.21035
-0.415525,0.883036,-0.218143,2.21019
-0.470151,0.855202,-0.218143,2.21021
-0.522922,0.823994,-0.218143,2.21039
-0.573629,0.789533,-0.218143,2.21072
-0.622073,0.751957,-0.218143,2.21116
-0.668061,0.711413,-0.218143,2.21171
-0.711413,0.668061,-0.218143,2.21233
-0.751957,0.622073,-0.218143,2.21301
-0.789533,0.573629,-0.218143,2.21372
-0.823994,0.522922,-0.218143,2.21444
-0.855202,0.470151,-0.218143,2.21515
-0.883036,0.415525,-0.218143,2.21583
-0.907384,0.359259,-0.218143,2.21646
-0.928152,0.301575,-0.218143,2.21702
-0.945257,0.242701,-0.218143,2.2175
-0.958631,0.182869,-0.218143,2.21789
-0.968221,0.122315,-0.218143,2.21818
-0.973991,0.0612783,-0.218143,2.21835
-0.975917,1.19511e-16,-0.218143,2.21841
-0.973991,-0.0612783,-0.218143,2.21835
-0.968221,-0.122315,-0.218143,2.21818
-0.958631,-0.182869,-0.218143,2.21789
-0.945257,-0.242701,-0.218143,2.2175
-0.928152,-0.301575,-0.218143,2.21702
-0.907384,-0.359259,-0.218143,2.21646
-0.883036,-0.415525,-0.218143,2.21583
-0.855202,-0.470151,-0.218143,2.21515
-0.823994,-0.522922,-0.218143,2.21444
-0.789533,-0.573629,-0.218143,2.21372
-0.751957,-0.622073,-0.218143,2.21301
-0.711413,-0.668061,-0.218143,2.21233
-0.668061,-0.711413,-0.218143,2.21171
-0.622073,-0.751957,-0.218143,2.21116
-0.573629,-0.789533,-0.218143,2.21072
-0.522922,-0.823994,-0.218143,2.21039
-0.470151,-0.855202,-0.218143,2.21021
-0.415525,-0.883036,-0.218143,2.21019
-0.359259,-0.907384,-0.218143,2.21035
-0.301575,-0.928152,-0.218143,2.2107
-0.242701,-0.945257,-0.218143,2.21125
-0.182869,-0.958631,-0.218143,2.212
-0.122315,-0.968221,-0.218143,2.21298
-0.0612783,-0.973991,-0.218143,2.21417
-1.79267e-16,-0.975917,-0.218143,2.21557
0.0612783,-0.973991,-0.218143,2.21718
0.122315,-0.968221,-0.218143,2.21899
0.182869,-0.958631,-0.218143,2.22099
0.242701,-0.945257,-0.218143,2.22315
0.301575,-0.928152,-0.218143,2.22547
0.359259,-0.907384,-0.218143,2.22792
0.415525,-0.883036,-0.218143,2.23047
0.470151,-0.855202,-0.218143,2.23311
0.522922,-0.823994,-0.218143,2.2358
0.573629,-0.789533,-0.218143,2.23852
0.622073,-0.751957,-0.218143,2.24123
0.668061,-0.711413,-0.218143,2.24391
0.711413,-0.668061,-0.218143,2.24653
0.751957,-0.622073,-0.218143,2.24906
0.789533,-0.573629,-0.218143,2.25147
0.823994,-0.522922,-0.218143,2.25374
0.855202,-0.470151,-0.218143,2.25584
0.883036,-0.415525,-0.218143,2.25775
0.907384,-0.359259,-0.218143,2.25945
0.928152,-0.301575,-0.218143,2.26092
0.945257,-0.242701,-0.218143,2.26215
0.958631,-0.182869,-0.218143,2.26311
0.968221,-0.122315,-0.218143,2.26381
0.973991,-0.0612783,-0.218143,2.26423
0.975917,-2.39023e-16,-0.218143,2.26437
0.968583,0,-0.24869,2.26837
0.966672,0.0608178,-0.24869,2.26823
0.960946,0.121396,-0.24869,2.2678
0.951427,0.181494,-0.24869,2.26708
0.938153,0.240877,-0.24869,2.2661
0.921177,0.299309,-0.24869,2.26484
0.900566,0.356559,-0.24869,2.26333
0.8764,0.412403,-0.24869,2.26159
0.848776,0.466618,-0.24869,2.25963
0.817802,0.518993,-0.24869,2.25747
0.7836,0.569319,-0.24869,2.25513
0.746306,0.617398,-0.24869,2.25264
0.706067,0.663041,-0.24869,2.25003
0.663041,0.706067,-0.24869,2.24731
0.617398,0.746306,-0.24869,2.24453
