Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
-1.0863602496309943e-16,5.653151251147819e-17,-0.8870804630260419,0.4616148309115545,0.0,0.0,-1.0863602496309943e-16,5.653151251147819e-17,-0.8870804630260419,0.4616148309115545,0.0,0.0
-1.2033237964198148e-16,2.275337856927225e-17,-0.9825884469363866,0.18579543575432556,0.0,0.0,-1.2033237964198148e-16,2.275337856927225e-17,-0.9825884469363866,0.18579543575432556,0.0,0.0
-8.265677499616126e-17,-9.03629092816989e-17,-0.6749437883127619,-0.7378691500652521,0.0,0.0,-8.265677499616126e-17,-9.03629092816989e-17,-0.6749437883127619,-0.7378691500652521,0.0,0.0
-1.219875006238609e-16,-1.080034805745227e-17,-0.9961035353931709,-0.08819153461203584,0.0,0.0,-1.219875006238609e-16,-1.080034805745227e-17,-0.9961035353931709,-0.08819153461203584,0.0,0.0
-1.2010487094228684e-16,-2.3925254493007954e-17,-0.9807306974215629,-0.19536452885571293,0.0,0.0,-1.2010487094228684e-16,-2.3925254493007954e-17,-0.9807306974215629,-0.19536452885571293,0.0,0.0
-7.159402909871406e-17,9.935739944277458e-17,-0.5846096127353667,0.811314735905496,0.0,0.0,-7.159402909871406e-17,9.935739944277458e-17,-0.5846096127353667,0.811314735905496,0.0,0.0
-1.2227289997263943e-16,-6.850967734524158e-18,-0.998433997931245,-0.05594239693676633,0.0,0.0,-1.2227289997263943e-16,-6.850967734524158e-18,-0.998433997931245,-0.05594239693676633,0.0,0.0
-7.389126301745316e-17,-9.766104175311737e-17,-0.6033679512239704,-0.7974629241762833,0.0,0.0,-7.389126301745316e-17,-9.766104175311737e-17,-0.6033679512239704,-0.7974629241762833,0.0,0.0
-1.1877036308223153e-16,-2.985295094179923e-17,-0.9698336137809209,-0.24376784361486117,0.0,0.0,-1.1877036308223153e-16,-2.985295094179923e-17,-0.9698336137809209,-0.24376784361486117,0.0,0.0
-7.922944991960263e-17,-9.338250420745715e-17,-0.6469575552295181,-0.7625260138063782,0.0,0.0,-7.922944991960263e-17,-9.338250420745715e-17,-0.6469575552295181,-0.7625260138063782,0.0,0.0
-9.440505107432969e-17,-7.80082313494658e-17,-0.7708757426227559,-0.6369855488437823,0.0,0.0,-9.440505107432969e-17,-7.80082313494658e-17,-0.7708757426227559,-0.6369855488437823,0.0,0.0
-1.1766535899043844e-16,-3.3947917760443335e-17,-0.9608105706262544,-0.2772057852441961,0.0,0.0,-1.1766535899043844e-16,-3.3947917760443335e-17,-0.9608105706262544,-0.2772057852441961,0.0,0.0
-8.581580962482417e-17,8.73684419287337e-17,-0.7007392636356252,0.7134174685269501,0.0,0.0,-8.581580962482417e-17,8.73684419287337e-17,-0.7007392636356252,0.7134174685269501,0.0,0.0
-1.1566488712157307e-16,-4.023967835075644e-17,-0.9444754781713672,-0.32858190932089865,0.0,0.0,-1.1566488712157307e-16,-4.023967835075644e-17,-0.9444754781713672,-0.32858190932089865,0.0,0.0
-7.913865386187014e-17,-9.345946336005619e-17,-0.6462161491539401,-0.7631544329771351,0.0,0.0,-7.913865386187014e-17,-9.345946336005619e-17,-0.6462161491539401,-0.7631544329771351,0.0,0.0
-1.146381932269251e-16,4.3077633178771104e-17,-0.936091886303387,0.3517555691058306,0.0,0.0,-1.146381932269251e-16,4.3077633178771104e-17,-0.936091886303387,0.3517555691058306,0.0,0.0
-1.0102347022355737e-16,-6.922323519316758e-17,-0.8249192362556603,-0.5652506113710786,0.0,0.0,-1.0102347022355737e-16,-6.922323519316758e-17,-0.8249192362556603,-0.5652506113710786,0.0,0.0
-1.101337531745445e-16,5.355515137040589e-17,-0.8993103419796132,0.4373109978133538,0.0,0.0,-1.101337531745445e-16,5.355515137040589e-17,-0.8993103419796132,0.4373109978133538,0.0,0.0
-1.0655867543139737e-16,-6.035599818514055e-17,-0.8701176168148046,-0.4928441263812778,0.0,0.0,-1.0655867543139737e-16,-6.035599818514055e-17,-0.8701176168148046,-0.4928441263812778,0.0,0.0
-9.937994634444144e-17,7.156272836606019e-17,-0.8114988453293932,0.5843540228569164,0.0,0.0,-9.937994634444144e-17,7.156272836606019e-17,-0.8114988453293932,0.5843540228569164,0.0,0.0
-9.367231891146165e-17,7.88865926274421e-17,-0.7648925304559646,0.6441579129783871,0.0,0.0,-9.367231891146165e-17,7.88865926274421e-17,-0.7648925304559646,0.6441579129783871,0.0,0.0
-1.217300305655362e-16,-1.3393934639686699e-17,-0.99400113281878,-0.10936977624088903,0.0,0.0,-1.217300305655362e-16,-1.3393934639686699e-17,-0.99400113281878,-0.10936977624088903,0.0,0.0
-1.1160214435534231e-16,-5.0423795988678894e-17,-0.9113006658984785,-0.4117415406939038,0.0,0.0,-1.1160214435534231e-16,-5.0423795988678894e-17,-0.9113006658984785,-0.4117415406939038,0.0,0.0
-8.697217011833769e-17,8.621739645527174e-17,-0.7101816636346995,0.7040184689601904,0.0,0.0,-8.697217011833769e-17,8.621739645527174e-17,-0.7101816636346995,0.7040184689601904,0.0,0.0
-1.2120323860655465e-16,1.753205001992514e-17,-0.9896995500330468,0.14316005261379555,0.0,0.0,-1.2120323860655465e-16,1.753205001992514e-17,-0.9896995500330468,0.14316005261379555,0.0,0.0
-9.987985320627952e-17,-7.086333854759197e-17,-0.8155808946368843,-0.5786430715936202,0.0,0.0,-9.987985320627952e-17,-7.086333854759197e-17,-0.8155808946368843,-0.5786430715936202,0.0,0.0
-1.1720478724383614e-16,-3.5505431609060616e-17,-0.9570497169097137,-0.28992385097303874,0.0,0.0,-1.1720478724383614e-16,-3.5505431609060616e-17,-0.9570497169097137,-0.28992385097303874,0.0,0.0
-1.2237829773700275e-16,4.59892048333999e-18,-0.9992946359897996,0.03755303558986915,0.0,0.0,-1.2237829773700275e-16,4.59892048333999e-18,-0.9992946359897996,0.03755303558986915,0.0,0.0
-9.247892813204339e-17,8.028228744976647e-17,-0.7551477552256767,0.6555546260820845,0.0,0.0,-9.247892813204339e-17,8.028228744976647e-17,-0.7551477552256767,0.6555546260820845,0.0,0.0
-8.641676388355003e-17,-8.677407877075585e-17,-0.7056464275554123,-0.7085641250291214,0.0,0.0,-8.641676388355003e-17,-8.677407877075585e-17,-0.7056464275554123,-0.7085641250291214,0.0,0.0
-1.1965767350242834e-16,2.6069886816110972e-17,-0.9770790532073302,0.2128767807523103,0.0,0.0,-1.1965767350242834e-16,2.6069886816110972e-17,-0.9770790532073302,0.2128767807523103,0.0,0.0
-9.08223190421821e-17,8.215171447035455e-17,-0.7416205154450748,0.6708196561453619,0.0,0.0,-9.08223190421821e-17,8.215171447035455e-17,-0.7416205154450748,0.6708196561453619,0.0,0.0
-9.434490490095447e-17,-7.808096276204869e-17,-0.7703846118459712,-0.6375794458974758,0.0,0.0,-9.434490490095447e-17,-7.808096276204869e-17,-0.7703846118459712,-0.6375794458974758,0.0,0.0
-9.283942969031806e-17,-7.986512456257153e-17,-0.7580914738433684,-0.6521482326020591,0.0,0.0,-9.283942969031806e-17,-7.986512456257153e-17,-0.7580914738433684,-0.6521482326020591,0.0,0.0
-1.1471934625462306e-16,-4.286104783519041e-17,-0.936754551063173,-0.3499870155626254,0.0,0.0,-1.1471934625462306e-16,-4.286104783519041e-17,-0.936754551063173,-0.3499870155626254,0.0,0.0
-8.9506696348094e-17,-8.358318691859429e-17,-0.7308776408872505,-0.6825085157352158,0.0,0.0,-8.9506696348094e-17,-8.358318691859429e-17,-0.7308776408872505,-0.6825085157352158,0.0,0.0
-1.208177130429789e-16,-2.001694386471075e-17,-0.9865514949052813,-0.1634507506870334,0.0,0.0,-1.208177130429789e-16,-2.001694386471075e-17,-0.9865514949052813,-0.1634507506870334,0.0,0.0
-1.2167555397561907e-16,1.3880107756958802e-17,-0.9935562977042387,0.11333968101351895,0.0,0.0,-1.2167555397561907e-16,1.3880107756958802e-17,-0.9935562977042387,0.11333968101351895,0.0,0.0
-1.0013892781526413e-16,-7.049675852567902e-17,-0.8176963993617159,-0.5756497185536402,0.0,0.0,-1.0013892781526413e-16,-7.049675852567902e-17,-0.8176963993617159,-0.5756497185536402,0.0,0.0
-1.143757479910169e-16,4.3769693831622464e-17,-0.9339488583210257,0.3574066731901527,0.0,0.0,-1.143757479910169e-16,4.3769693831622464e-17,-0.9339488583210257,0.3574066731901527,0.0,0.0
-1.222170827110522e-16,7.78347738600194e-18,-0.9979782154017345,0.06355691609549055,0.0,0.0,-1.222170827110522e-16,7.78347738600194e-18,-0.9979782154017345,0.06355691609549055,0.0,0.0
-1.185495359212198e-16,-3.0718160092720253e-17,-0.9680304231698365,-0.25083281248199424,0.0,0.0,-1.185495359212198e-16,-3.0718160092720253e-17,-0.9680304231698365,-0.25083281248199424,0.0,0.0
-1.1174549518694481e-16,-5.01053104175902e-17,-0.9124712142696684,-0.4091409086479095,0.0,0.0,-1.1174549518694481e-16,-5.01053104175902e-17,-0.9124712142696684,-0.4091409086479095,0.0,0.0
-7.349560194861572e-17,9.79591461826266e-17,-0.6001371334150077,0.7998971315715647,0.0,0.0,-7.349560194861572e-17,9.79591461826266e-17,-0.6001371334150077,0.7998971315715647,0.0,0.0
-1.1851351087841615e-16,-3.0856856059717255e-17,-0.9677362563714688,-0.2519653509991697,0.0,0.0,-1.1851351087841615e-16,-3.0856856059717255e-17,-0.9677362563714688,-0.2519653509991697,0.0,0.0
-1.1702860518524528e-16,-3.6081898439724e-17,-0.9556110812254207,-0.2946310598684096,0.0,0.0,-1.1702860518524528e-16,-3.6081898439724e-17,-0.9556110812254207,-0.2946310598684096,0.0,0.0
-9.125160613780959e-17,-8.167461174617635e-17,-0.7451259106000401,-0.666923816753054,0.0,0.0,-9.125160613780959e-17,-8.167461174617635e-17,-0.7451259106000401,-0.666923816753054,0.0,0.0
-1.1295260472775911e-16,4.732131561815651e-17,-0.9223280116879505,0.38640786593410814,0.0,0.0,-1.1295260472775911e-16,4.732131561815651e-17,-0.9223280116879505,0.38640786593410814,0.0,0.0
-1.223543781863861e-16,-5.196533964228575e-18,-0.9990993180366289,-0.04243291998841302,0.0,0.0,-1.223543781863861e-16,-5.196533964228575e-18,-0.9990993180366289,-0.04243291998841302,0.0,0.0
-1.1742309993784683e-16,-3.477662185441553e-17,-0.9588323753395784,-0.2839726677000125,0.0,0.0,-1.1742309993784683e-16,-3.477662185441553e-17,-0.9588323753395784,-0.2839726677000125,0.0,0.0
