Ex_Re,Ex_Im,Ey_Re,Ey_Im,Ez_Re,Ez_Im,Hx_Re,Hx_Im,Hy_Re,Hy_Im,Hz_Re,Hz_Im
6.842320544623893e-19,0.0,6.367433484982117e-07,0.0,2.250409646291778e-18,0.0,-1.1353168684372876e-08,0.0,2.751240962998427e-17,0.0,-2.0657303678148393e-17,0.0
-6.700030506963799e-18,0.0,-4.0840490463988255e-07,0.0,-1.0900927825217821e-17,0.0,8.216603319368452e-08,0.0,-6.493828090992096e-18,0.0,-4.491447875272052e-18,0.0
-4.627005642159599e-17,0.0,-1.5981298291268132e-06,0.0,1.4534369474580992e-17,0.0,6.860705437027218e-08,0.0,1.0051068208549e-17,0.0,-4.0977398761021264e-17,0.0
-7.995941211640864e-18,0.0,2.5279436084898993e-07,0.0,-4.590096957498306e-17,0.0,2.060189699396045e-07,0.0,6.710586487133687e-17,0.0,-9.009133598563028e-18,0.0
-4.366268994415566e-18,0.0,-2.1408937388133067e-07,0.0,-2.713375615182902e-17,0.0,1.1692249803312747e-08,0.0,1.748437196475458e-17,0.0,2.5134286389304513e-17,0.0
-4.120936130155808e-18,0.0,9.748801523692849e-08,0.0,8.180808568353405e-18,0.0,4.335853576301564e-07,0.0,1.711333049583609e-17,0.0,2.4597656769524975e-17,0.0
2.9491163694286008e-18,0.0,5.589346652827213e-07,0.0,1.369596515869103e-17,0.0,-3.2286811138858206e-08,0.0,8.489173642354271e-18,0.0,1.404622689632012e-17,0.0
-3.027898216871739e-17,0.0,-1.2816826700473807e-07,0.0,-4.7049645952456794e-17,0.0,3.83472026009703e-08,0.0,1.0367553931369387e-17,0.0,-1.4004505147706077e-17,0.0
-7.81886408978196e-18,0.0,-6.322914688526654e-07,0.0,1.7015188790771608e-17,0.0,-3.735091683452222e-08,0.0,-3.30012359260991e-18,0.0,3.63257058373416e-17,0.0
-3.359544541867829e-17,0.0,-5.0158596058808025e-08,0.0,1.8985637128835534e-17,0.0,1.6779593696999178e-07,0.0,5.851867729137967e-17,0.0,-2.522113981500113e-17,0.0
6.544477024200755e-18,0.0,-2.9951414278969327e-07,0.0,1.1044176449145775e-17,0.0,-2.7836210627514882e-08,0.0,8.088983946574268e-18,0.0,-2.0511387290421708e-17,0.0
-2.236243047025333e-17,0.0,-4.164870805967657e-07,0.0,-5.780273935622493e-18,0.0,8.023418934991922e-08,0.0,-4.02241488611847e-18,0.0,1.726828420864995e-17,0.0
-9.096814399165368e-18,0.0,2.6404407734943476e-06,0.0,-6.723730021984648e-18,0.0,8.420986047324097e-09,0.0,-1.4568917615635382e-17,0.0,-2.0565352989872184e-17,0.0
1.403587633984851e-17,0.0,1.9862336987669254e-06,0.0,-3.63848193776842e-18,0.0,-5.2197177504166816e-08,0.0,2.0933957450938406e-17,0.0,2.5177541583112192e-17,0.0
-3.116527491657343e-17,0.0,-6.165930148245061e-07,0.0,-8.556745123010401e-17,0.0,-5.060255903657312e-07,0.0,-4.951649649084407e-18,0.0,2.4921141941830523e-18,0.0
-5.274212111053698e-17,0.0,-9.430556625027239e-07,0.0,3.265576057057749e-17,0.0,1.2760809166184992e-08,0.0,-7.81537801721272e-18,0.0,6.800237268013866e-17,0.0
1.6852377589582393e-17,0.0,3.2211071459088445e-08,0.0,-2.5493187302691773e-17,0.0,-9.865430826634821e-09,0.0,-1.1998832977681458e-17,0.0,9.115158735882228e-18,0.0
-3.049655923416652e-17,0.0,-7.983227860935681e-07,0.0,2.455125442522767e-17,0.0,-4.575173784091492e-07,0.0,5.772633411299422e-17,0.0,-2.5077342268760266e-17,0.0
-1.8260862752247012e-17,0.0,1.1999896101302735e-07,0.0,8.400224392987421e-17,0.0,1.8555521958995262e-07,0.0,-8.850478679460078e-18,0.0,-2.0960835417916946e-17,0.0
6.805970728790124e-18,0.0,1.829772122291761e-07,0.0,-4.102967224543164e-17,0.0,1.4837231460446394e-08,0.0,1.7617278755692837e-17,0.0,-1.6595194863696253e-17,0.0
-5.89774302590875e-18,0.0,2.8975550284461547e-07,0.0,6.192918157647965e-18,0.0,-5.584820637797254e-07,0.0,-1.0794544211020937e-17,0.0,4.752642000464202e-18,0.0
2.187211698024253e-17,0.0,-1.089834531144542e-06,0.0,3.320702607747854e-17,0.0,-8.411836493532791e-08,0.0,1.819272224832838e-17,0.0,-8.047173757143006e-18,0.0
4.2239059623016655e-17,0.0,6.182781003766973e-07,0.0,3.0753850973804455e-17,0.0,-8.920597313478314e-09,0.0,2.7651428264354703e-17,0.0,-6.78479585601358e-18,0.0
-5.424495227361406e-18,0.0,-2.3673914924804052e-07,0.0,1.1408052830032288e-17,0.0,4.904480619814198e-07,0.0,-2.8793599200489147e-17,0.0,-8.69521335567813e-18,0.0
1.2565231112557702e-17,0.0,7.84068948621537e-08,0.0,-1.90951531217222e-17,0.0,-4.694700286716422e-09,0.0,-1.48562266155473e-17,0.0,3.0379980345356315e-18,0.0
-3.9296337189825166e-17,0.0,-2.664759407750173e-07,0.0,-3.6325555572287275e-18,0.0,1.6318701028983465e-08,0.0,-2.2024240447109896e-17,0.0,-2.933611017200581e-17,0.0
6.046945462868712e-17,0.0,-1.3144483624786803e-07,0.0,2.7094851209579237e-17,0.0,6.75756238417666e-07,0.0,6.994106106695651e-17,0.0,1.3178825874275314e-17,0.0
4.315947742451456e-17,0.0,1.196137271393654e-07,0.0,-4.2339334974070084e-17,0.0,-8.337723745435244e-09,0.0,-1.7170482922893087e-17,0.0,-2.2770775956512254e-18,0.0
-6.751660431976442e-18,0.0,2.294894880404023e-07,0.0,-1.1865495596114683e-19,0.0,-4.7516720908031574e-07,0.0,-1.1951619640852234e-17,0.0,-4.675893985307187e-17,0.0
1.756460017770601e-18,0.0,5.661813774499772e-08,0.0,-3.7859231787729313e-19,0.0,3.1283261437302176e-08,0.0,2.627186748641593e-18,0.0,1.1835192627006404e-17,0.0
-9.87881208832228e-18,0.0,7.813689373085555e-08,0.0,-3.454273327714926e-17,0.0,4.724672489725487e-07,0.0,-2.3747958817000015e-18,0.0,-7.249409413131443e-18,0.0
1.0039986135617737e-17,0.0,4.6863341918303127e-07,0.0,-5.074253038416892e-18,0.0,2.0333798217847144e-08,0.0,5.0881756301599894e-18,0.0,-4.3735588145136244e-17,0.0
-7.341491621720382e-18,0.0,3.072027001730583e-07,0.0,1.9773641337923493e-17,0.0,-7.169618347934621e-09,0.0,4.480725265049076e-17,0.0,-2.0257331818903508e-17,0.0
-1.1586129868927016e-17,0.0,2.215109683013423e-06,0.0,3.1391245437250956e-18,0.0,2.428776548257138e-08,0.0,4.4888570456791404e-18,0.0,-1.7181088225156598e-17,0.0
8.052241160444969e-18,0.0,9.518337781196105e-08,0.0,-2.2151444842130137e-18,0.0,-7.627367266931155e-08,0.0,-1.1560938701232592e-17,0.0,4.206348869748517e-18,0.0
-1.9091796452374647e-17,0.0,8.634123487859017e-08,0.0,1.52052690002134e-17,0.0,4.5598240067481416e-07,0.0,2.555113099310767e-18,0.0,4.1650524682557645e-17,0.0
3.1542969800103908e-18,0.0,3.964940337116322e-07,0.0,3.111816766698754e-18,0.0,1.460349904994387e-07,0.0,3.177120348272163e-17,0.0,3.8988560640425516e-17,0.0
-9.516127108558303e-19,0.0,-6.196970424544903e-07,0.0,-1.3025522761699926e-17,0.0,7.503441274450679e-08,0.0,-1.0457305496931011e-17,0.0,2.0657410437667323e-18,0.0
-9.654747686224151e-18,0.0,-2.3487719547733857e-07,0.0,-7.314717035815976e-18,0.0,-2.604945743334845e-07,0.0,1.3991907190935242e-17,0.0,5.518798149223616e-18,0.0
-2.2457584428828728e-17,0.0,4.301278932154965e-07,0.0,-7.466725595494432e-18,0.0,-1.3398883321429383e-07,0.0,-5.0277078997804626e-18,0.0,-1.0112910853262836e-17,0.0
7.1175232160503e-18,0.0,9.79871923158623e-07,0.0,8.595332839874082e-18,0.0,-2.493414722178747e-07,0.0,-4.269383881329102e-19,0.0,4.7109729083544355e-18,0.0
-4.387058131976863e-18,0.0,-2.261001288018558e-06,0.0,-9.565964828307644e-18,0.0,4.58789520256791e-08,0.0,2.9208944220901325e-17,0.0,6.985043406224075e-17,0.0
-1.0211054057641136e-17,0.0,3.075890275006417e-08,0.0,1.421185566410991e-17,0.0,-2.296853155946421e-09,0.0,2.8154912597599814e-17,0.0,6.328810391914599e-17,0.0
4.2407748610644936e-18,0.0,-2.72802602274373e-07,0.0,-1.1543924926854443e-17,0.0,1.1457840381766507e-07,0.0,-1.554274828733238e-17,0.0,2.4748856654298136e-17,0.0
-2.0708641358761205e-17,0.0,1.5826614963620136e-06,0.0,-6.709774701241051e-19,0.0,1.8506969278158287e-07,0.0,-2.845724515353521e-17,0.0,1.7298064887510572e-17,0.0
2.3141811026190344e-18,0.0,7.350278729779213e-08,0.0,2.3682759399916796e-18,0.0,4.8345327777705096e-08,0.0,-3.72913335561849e-17,0.0,-1.0865096757739422e-17,0.0
-1.2448765255552279e-17,0.0,-4.2192091116424644e-07,0.0,5.242658658024962e-18,0.0,1.9706672520051833e-07,0.0,1.7122435221037563e-17,0.0,-9.525469675219342e-18,0.0
3.181320380398896e-17,0.0,4.0315561451150773e-07,0.0,5.252917142527635e-18,0.0,-2.416791243772754e-08,0.0,-2.101985872138381e-17,0.0,1.497168604944196e-17,0.0
1.2106000613382438e-17,0.0,-5.981356529805966e-08,0.0,2.0806454109821994e-17,0.0,-1.002516411099188e-08,0.0,3.040134400640019e-18,0.0,-2.6589094344089398e-17,0.0
4.97594195796927e-19,0.0,-1.5562330236395671e-06,0.0,2.2223101284718375e-17,0.0,1.997217767159466e-07,0.0,-7.82956375176892e-19,0.0,2.4773764392786348e-17,0.0
-3.178265471680882e-18,0.0,-3.5480045474061213e-07,0.0,4.425332151884154e-18,0.0,-8.819435925906417e-08,0.0,-6.559294361357095e-18,0.0,-1.9641531324450368e-17,0.0
5.142224830621739e-18,0.0,5.099786632527992e-07,0.0,-5.251641227351023e-17,0.0,-5.480402661888535e-08,0.0,-6.450066265899301e-18,0.0,-5.841169902674286e-17,0.0
-4.6542654683192434e-18,0.0,-5.879987306345259e-07,0.0,-2.873967409703302e-17,0.0,4.0898306987312814e-07,0.0,3.5331140623161406e-18,0.0,-1.317912448998519e-17,0.0
-2.2833188136403753e-17,0.0,4.780854704418119e-07,0.0,-1.5504619528133947e-17,0.0,1.2302573863086307e-08,0.0,-1.9178776333397607e-17,0.0,-3.2040738809980916e-18,0.0
-2.6710780273730986e-18,0.0,4.710856677334597e-07,0.0,2.039324482966413e-18,0.0,-1.8635183160946148e-07,0.0,-3.1950387416794025e-17,0.0,-7.21675434636108e-18,0.0
2.9529627203038004e-17,0.0,-1.3387484724873723e-07,0.0,-1.3140967489436931e-18,0.0,-7.437807002964044e-08,0.0,8.586098842125583e-18,0.0,-3.3483014829665877e-18,0.0
2.2835549934611066e-17,0.0,3.40097401848359e-08,0.0,1.6403325232383097e-17,0.0,-5.826631487541653e-07,0.0,-4.849468887482052e-18,0.0,-3.236702210101141e-17,0.0
-1.6114479182077646e-17,0.0,-1.5569025058714425e-07,0.0,1.5956528847467112e-17,0.0,6.534807403371562e-09,0.0,-7.627662754907512e-18,0.0,-2.0614039602353217e-17,0.0
-9.887595729497203e-18,0.0,-3.054514764795222e-07,0.0,1.9184268151992275e-17,0.0,2.9557724165452157e-08,0.0,-2.927606610288181e-17,0.0,4.078390351263508e-17,0.0
-1.593095426986819e-17,0.0,-4.6632234136374155e-07,0.0,1.0081862519753355e-17,0.0,1.696700460230496e-07,0.0,5.116139609851404e-18,0.0,-2.133547950904499e-17,0.0
-1.669827979622756e-17,0.0,5.487531208185906e-07,0.0,5.4993777382361166e-17,0.0,1.1777450099353898e-07,0.0,-1.6698868418292518e-17,0.0,2.7879701133849465e-17,0.0
7.45296261084825e-18,0.0,-2.3363835350767094e-07,0.0,-4.9085333476695944e-18,0.0,-1.6721723634536989e-09,0.0,-7.459839242162921e-17,0.0,-1.675318902176613e-17,0.0
-1.7709495277218425e-17,0.0,1.0937093121518996e-07,0.0,-1.292357582997663e-16,0.0,2.787676462069692e-08,0.0,3.9358174004308895e-17,0.0,1.248291739710574e-18,0.0
6.456465957972046e-18,0.0,-3.065495012061589e-07,0.0,2.0413016666915926e-18,0.0,1.0651204376024576e-07,0.0,8.236566362106243e-18,0.0,1.3596011716879617e-17,0.0
7.196408329586265e-18,0.0,-1.1812230096289365e-06,0.0,2.9433609757429284e-18,0.0,4.1125669425492046e-07,0.0,-3.070699357638511e-17,0.0,3.4959455234905464e-17,0.0
-1.61081014802293e-18,0.0,1.178365822649161e-07,0.0,-6.0115893055032386e-18,0.0,2.6377053879998257e-08,0.0,7.595197086775505e-18,0.0,9.648517879859709e-18,0.0
-6.149794456709499e-17,0.0,4.3876668871859835e-07,0.0,1.3642758351678251e-17,0.0,-3.047650164446991e-08,0.0,7.206442599723437e-17,0.0,-1.991305516752868e-17,0.0
1.7957976450421324e-17,0.0,2.60365637362012e-07,0.0,7.472477202458054e-18,0.0,-3.9121104440427035e-07,0.0,-4.5851685586121534e-18,0.0,3.69149964747079e-18,0.0
2.1101598249663817e-17,0.0,1.3358715501199777e-06,0.0,-1.8927763839826105e-17,0.0,-2.8320898013005814e-08,0.0,5.410189171501581e-20,0.0,1.770141913493279e-17,0.0
-1.4451128651220418e-17,0.0,1.3685101996768525e-07,0.0,-1.809712761135702e-17,0.0,-9.098060934681955e-09,0.0,4.403776590640661e-19,0.0,1.903734923259766e-18,0.0
-2.0732149208744305e-17,0.0,3.5820935167563054e-07,0.0,-3.796330174017807e-19,0.0,-1.6205571879025364e-08,0.0,3.2733790323693825e-17,0.0,-1.515052371094891e-17,0.0
